crash_date,crash_time,on_street_name,off_street_name,number_of_persons_injured,number_of_persons_killed,number_of_pedestrians_injured,number_of_pedestrians_killed,number_of_cyclist_injured,number_of_cyclist_killed,number_of_motorist_injured,number_of_motorist_killed,contributing_factor_vehicle_1,contributing_factor_vehicle_2,collision_id,vehicle_type_code1,vehicle_type_code2,borough,zip_code,latitude,longitude,location,cross_street_name,contributing_factor_vehicle_3,vehicle_type_code_3,contributing_factor_vehicle_4,vehicle_type_code_4,contributing_factor_vehicle_5,vehicle_type_code_5
2021-09-10T00:00:00.000,13:10,PITKIN AVENUE,GRAFTON STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456810,Sedan,E-Bike,BROOKLYN,11212,40.66843,-73.91919,"{'latitude': '40.66843', 'longitude': '-73.91919', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,15:45,SAINT CLAIR PLACE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456105,Sedan,Station Wagon/Sport Utility Vehicle,,,40.81701,-73.9595,"{'latitude': '40.81701', 'longitude': '-73.9595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,16:00,,,0,0,0,0,0,0,0,0,Backing Unsafely,Unspecified,4456668,Station Wagon/Sport Utility Vehicle,,BRONX,10458,40.85755,-73.882835,"{'latitude': '40.85755', 'longitude': '-73.882835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2488      CAMBRELENG AVENUE,,,,,,
2021-09-02T00:00:00.000,19:56,MAJOR DEEGAN EXPRESSWAY,,0,0,0,0,0,0,0,0,Unspecified,,4456867,Sedan,,,,40.89711,-73.88008,"{'latitude': '40.89711', 'longitude': '-73.88008', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,15:45,BUSHWICK AVENUE,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4456988,Station Wagon/Sport Utility Vehicle,,,,40.685795,-73.911644,"{'latitude': '40.685795', 'longitude': '-73.911644', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-07T00:00:00.000,22:30,108 AVENUE,SUTPHIN BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456859,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,,,40.69305,-73.799446,"{'latitude': '40.69305', 'longitude': '-73.799446', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Station Wagon/Sport Utility Vehicle,,,,
2021-06-25T00:00:00.000,14:35,BEACH CHANNEL DRIVE,HASSOCK STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456663,Pick-up Truck,,QUEENS,11691,40.609535,-73.75372,"{'latitude': '40.609535', 'longitude': '-73.75372', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,18:40,AVENUE OF THE AMERICAS,,0,0,0,0,0,0,0,0,Unsafe Lane Changing,Unspecified,4456624,Sedan,Sedan,,,40.720627,-74.00522,"{'latitude': '40.720627', 'longitude': '-74.00522', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-04T00:00:00.000,4:00,,,1,0,1,0,0,0,0,0,Unspecified,,4456563,Station Wagon/Sport Utility Vehicle,,QUEENS,11369,40.763496,-73.87814,"{'latitude': '40.763496', 'longitude': '-73.87814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",91-07     ASTORIA BOULEVARD,,,,,,
2021-07-08T00:00:00.000,21:19,93 STREET,95 AVENUE,1,0,0,0,0,0,1,0,Unsafe Speed,Unspecified,4456656,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11416,40.686646,-73.849075,"{'latitude': '40.686646', 'longitude': '-73.849075', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Sedan,,,,
2021-09-11T00:00:00.000,15:01,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456388,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11235,40.579445,-73.9544,"{'latitude': '40.579445', 'longitude': '-73.9544', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",101       CORBIN PLACE,Unspecified,,,,,
2021-09-10T00:00:00.000,19:00,5 AVENUE,EAST 57 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456757,Sedan,Motorcycle,MANHATTAN,10019,40.762966,-73.973976,"{'latitude': '40.762966', 'longitude': '-73.973976', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,,,,,
2021-09-11T00:00:00.000,0:20,VAN WYCK EXPWY,,3,0,0,0,0,0,3,0,Driver Inexperience,Unspecified,4455827,Sedan,Station Wagon/Sport Utility Vehicle,,,40.76555,-73.83911,"{'latitude': '40.76555', 'longitude': '-73.83911', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-10T00:00:00.000,10:55,,,0,0,0,0,0,0,0,0,Backing Unsafely,,4456511,Sedan,,MANHATTAN,10028,40.779602,-73.95553,"{'latitude': '40.779602', 'longitude': '-73.95553', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1280      LEXINGTON AVENUE,,,,,,
2021-09-11T00:00:00.000,1:39,RIDGEWOOD AVENUE,GENESEE AVENUE,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456741,Sedan,Station Wagon/Sport Utility Vehicle,STATEN ISLAND,10312,40.553192,-74.164345,"{'latitude': '40.553192', 'longitude': '-74.164345', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,18:16,,,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4455973,E-Bike,Station Wagon/Sport Utility Vehicle,BRONX,10460,40.836094,-73.883995,"{'latitude': '40.836094', 'longitude': '-73.883995', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1005      EAST 174 STREET,,,,,,
2021-07-08T00:00:00.000,12:58,,,0,0,0,0,0,0,0,0,Unspecified,,4456695,Sedan,,BROOKLYN,11229,40.59692,-73.94122,"{'latitude': '40.59692', 'longitude': '-73.94122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",3540      NOSTRAND AVENUE,,,,,,
2021-09-11T00:00:00.000,22:30,18 AVENUE,58 STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456420,Sedan,Sedan,BROOKLYN,11204,40.62318,-73.98611,"{'latitude': '40.62318', 'longitude': '-73.98611', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,18:55,LIBERTY AVENUE,BARBEY STREET,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456317,Tow Truck / Wrecker,Sedan,BROOKLYN,11207,40.67562,-73.88826,"{'latitude': '40.67562', 'longitude': '-73.88826', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-07T00:00:00.000,12:42,,,0,0,0,0,0,0,0,0,Unsafe Speed,,4456781,Sedan,,MANHATTAN,10026,40.80609,-73.95414,"{'latitude': '40.80609', 'longitude': '-73.95414', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2200      8 AVENUE,,,,,,
2021-09-10T00:00:00.000,17:39,WHITE PLAINS ROAD,EAST GUN HILL ROAD,1,0,0,0,0,0,0,0,Unsafe Lane Changing,Driver Inattention/Distraction,4457006,Station Wagon/Sport Utility Vehicle,E-Bike,BRONX,10467,40.87739,-73.8665,"{'latitude': '40.87739', 'longitude': '-73.8665', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,19:20,NOSTRAND AVENUE,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Failure to Yield Right-of-Way,4456149,Sedan,Sedan,,,40.689133,-73.951324,"{'latitude': '40.689133', 'longitude': '-73.951324', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-06-30T00:00:00.000,19:20,,,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4456667,Sedan,,BRONX,10452,40.83604,-73.92222,"{'latitude': '40.83604', 'longitude': '-73.92222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2         EAST 167 STREET,,,,,,
2021-09-10T00:00:00.000,20:19,EAST 70 STREET,1 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,,4456885,Station Wagon/Sport Utility Vehicle,,MANHATTAN,10021,40.76649,-73.95696,"{'latitude': '40.76649', 'longitude': '-73.95696', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,13:26,MANHATTAN AVENUE,JAVA STREET,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Unspecified,4456595,Pick-up Truck,Bike,BROOKLYN,11222,40.731613,-73.9545,"{'latitude': '40.731613', 'longitude': '-73.9545', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,8:45,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456980,Sedan,Sedan,MANHATTAN,10038,40.708324,-74.00311,"{'latitude': '40.708324', 'longitude': '-74.00311', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",294       PEARL STREET,Unspecified,Sedan,,,,
2021-09-11T00:00:00.000,19:00,,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456203,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11203,40.65375,-73.931274,"{'latitude': '40.65375', 'longitude': '-73.931274', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",730       LINDEN BOULEVARD,Unspecified,Sedan,,,,
2021-07-04T00:00:00.000,23:50,BEACH 17 STREET,SEAGRIT BOULEVARD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456564,Sedan,Sedan,,,,,,,,,,,,
2021-07-01T00:00:00.000,8:10,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456678,Station Wagon/Sport Utility Vehicle,,QUEENS,11691,40.60675,-73.756645,"{'latitude': '40.60675', 'longitude': '-73.756645', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",22-59     DIX AVENUE,,,,,,
2021-09-11T00:00:00.000,3:00,GOWANUS RAMP,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456052,Van,Sedan,,,,,,,Unspecified,Sedan,,,,
2022-03-25T00:00:00.000,9:55,28 STREET,47 AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4514217,Sedan,Sedan,QUEENS,11101,40.743534,-73.93951,"{'latitude': '40.743534', 'longitude': '-73.93951', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-01T00:00:00.000,19:30,BREWER BOULEVARD,BAISLEY BOULEVARD,1,0,1,0,0,0,0,0,Failure to Yield Right-of-Way,,4456903,Sedan,,QUEENS,11434,40.678364,-73.77949,"{'latitude': '40.678364', 'longitude': '-73.77949', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-10T00:00:00.000,15:20,WEST STREET,WATTS STREET,1,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4456982,Sedan,E-Bike,MANHATTAN,10013,40.724274,-74.01136,"{'latitude': '40.724274', 'longitude': '-74.01136', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,15:30,STATEN ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4456544,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,,Unspecified,Sedan,,,,
2021-09-11T00:00:00.000,14:34,BROADWAY,WEST 133 STREET,0,0,0,0,0,0,0,0,Driver Inexperience,,4456104,Box Truck,,MANHATTAN,10031,40.8188,-73.956024,"{'latitude': '40.8188', 'longitude': '-73.956024', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-10T00:00:00.000,9:00,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456860,Pick-up Truck,,QUEENS,11433,40.69558,-73.788704,"{'latitude': '40.69558', 'longitude': '-73.788704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",164-21    109 AVENUE,,,,,,
2021-09-11T00:00:00.000,3:25,JACKSON AVENUE,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456454,Pick-up Truck,Sedan,,,40.80484,-73.912796,"{'latitude': '40.80484', 'longitude': '-73.912796', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Sedan,,,,
2021-09-11T00:00:00.000,1:00,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4455840,Pick-up Truck,Sedan,BROOKLYN,11225,40.658466,-73.96049,"{'latitude': '40.658466', 'longitude': '-73.96049', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",609       FLATBUSH AVENUE,Unspecified,Station Wagon/Sport Utility Vehicle,,,,
2021-09-11T00:00:00.000,11:25,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4456235,Sedan,Bike,BRONX,10468,40.868164,-73.90054,"{'latitude': '40.868164', 'longitude': '-73.90054', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",79        WEST KINGSBRIDGE ROAD,,,,,,
2021-09-11T00:00:00.000,21:30,FLATBUSH AVENUE,LEFFERTS AVENUE,2,0,0,0,0,0,2,0,Driver Inexperience,Unspecified,4455935,Sedan,Chassis Cab,BROOKLYN,11225,40.66169,-73.96143,"{'latitude': '40.66169', 'longitude': '-73.96143', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-09T00:00:00.000,12:30,,,1,0,0,0,1,0,0,0,Driver Inattention/Distraction,Unspecified,4456710,E-Bike,E-Bike,BRONX,10467,40.87037,-73.87052,"{'latitude': '40.87037', 'longitude': '-73.87052', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2970      BRONX PARK EAST,,,,,,
2021-09-05T00:00:00.000,21:18,114 DRIVE,MEXICO STREET,5,0,0,0,0,0,5,0,Unspecified,Unspecified,4457021,Sedan,Sedan,QUEENS,11412,40.69674,-73.76292,"{'latitude': '40.69674', 'longitude': '-73.76292', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,3:00,SHEFFIELD AVENUE,HEGEMAN AVENUE,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456296,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,BROOKLYN,11207,40.65958,-73.89247,"{'latitude': '40.65958', 'longitude': '-73.89247', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,11:30,BRONX RIVER PARKWAY,,3,0,0,0,0,0,3,0,Unsafe Speed,Unspecified,4456043,Station Wagon/Sport Utility Vehicle,Sedan,,,40.83232,-73.87395,"{'latitude': '40.83232', 'longitude': '-73.87395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Station Wagon/Sport Utility Vehicle,,,,
2021-09-11T00:00:00.000,21:35,DE KALB AVENUE,ONDERDONK AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4456227,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11385,40.708534,-73.914925,"{'latitude': '40.708534', 'longitude': '-73.914925', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,16:04,,,0,0,0,0,0,0,0,0,Unspecified,,4456682,Sedan,,QUEENS,11105,40.777496,-73.90784,"{'latitude': '40.777496', 'longitude': '-73.90784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",31-20     21 AVENUE,,,,,,
2021-07-02T00:00:00.000,14:00,BROADWAY,,1,0,1,0,0,0,0,0,Driver Inattention/Distraction,,4456576,,,,,40.83406,-73.944885,"{'latitude': '40.83406', 'longitude': '-73.944885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,23:20,SOUTH CONDUIT AVENUE,134 STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4456134,Sedan,Station Wagon/Sport Utility Vehicle,QUEENS,11430,40.66615,-73.80575,"{'latitude': '40.66615', 'longitude': '-73.80575', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-07-08T00:00:00.000,12:25,NEW ENGLAND THRUWAY,,1,0,0,0,0,0,1,0,Unspecified,,4456583,Sedan,,,,,,,,,,,,,
2021-07-08T00:00:00.000,15:15,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456605,Sedan,,MANHATTAN,10039,40.82324,-73.938835,"{'latitude': '40.82324', 'longitude': '-73.938835', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",211       WEST 147 STREET,,,,,,
2021-07-09T00:00:00.000,12:22,143 STREET,95 AVENUE,0,0,0,0,0,0,0,0,Failure to Yield Right-of-Way,Unspecified,4456699,Bus,Station Wagon/Sport Utility Vehicle,QUEENS,11435,40.6974,-73.80952,"{'latitude': '40.6974', 'longitude': '-73.80952', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-09T00:00:00.000,15:15,STATEN ISLAND EXPRESSWAY,,0,0,0,0,0,0,0,0,Unsafe Speed,Unspecified,4456536,Pick-up Truck,Flat Rack,,,,,,,,,,,,
2021-07-09T00:00:00.000,3:25,MERRICK BOULEVARD,BELKNAP STREET,0,0,0,0,0,0,0,0,Traffic Control Disregarded,Unspecified,4456650,Sedan,,QUEENS,11434,40.67897,-73.75985,"{'latitude': '40.67897', 'longitude': '-73.75985', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,2:05,GARRETSON AVENUE,JEFFERSON STREET,0,0,0,0,0,0,0,0,Animals Action,Unspecified,4456752,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,STATEN ISLAND,10304,40.590313,-74.09794,"{'latitude': '40.590313', 'longitude': '-74.09794', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,Station Wagon/Sport Utility Vehicle
2021-07-09T00:00:00.000,0:00,,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4456637,Station Wagon/Sport Utility Vehicle,,BROOKLYN,11239,40.654343,-73.864204,"{'latitude': '40.654343', 'longitude': '-73.864204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",11629     SEAVIEW AVENUE,,,,,,
2021-09-11T00:00:00.000,15:30,FOREST AVENUE,CLOVE ROAD,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4456769,Sedan,Sedan,STATEN ISLAND,10310,40.62782,-74.12126,"{'latitude': '40.62782', 'longitude': '-74.12126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-10T00:00:00.000,21:27,,,2,0,0,0,0,0,2,0,Driver Inattention/Distraction,Unspecified,4456786,Sedan,,,,40.592037,-74.15436,"{'latitude': '40.592037', 'longitude': '-74.15436', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1128      ROCKLAND AVENUE,,,,,,
2021-09-08T00:00:00.000,10:10,EAST 105 STREET,,1,0,0,0,1,0,0,0,Pedestrian/Bicyclist/Other Pedestrian Error/Confusion,Failure to Yield Right-of-Way,4456798,Sedan,Bike,,,40.79293,-73.950005,"{'latitude': '40.79293', 'longitude': '-73.950005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,10:00,CROSS BRONX EXPY,,1,0,0,0,0,0,1,0,Reaction to Uninvolved Vehicle,,4456410,Motorcycle,,,,40.8452,-73.916885,"{'latitude': '40.8452', 'longitude': '-73.916885', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-09-11T00:00:00.000,7:58,,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Following Too Closely,4455912,Sedan,Sedan,QUEENS,11367,40.72609,-73.830154,"{'latitude': '40.72609', 'longitude': '-73.830154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",70-07     PARK DRIVE EAST,,,,,,
2021-09-11T00:00:00.000,16:25,3 AVENUE,EAST 58 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Driver Inattention/Distraction,4455917,Taxi,Box Truck,MANHATTAN,10022,40.76092,-73.96704,"{'latitude': '40.76092', 'longitude': '-73.96704', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2019-05-21T00:00:00.000,22:50,GOLD STREET,CONCORD STREET,0,0,0,0,0,0,0,0,Passing or Lane Usage Improper,Unspecified,4136992,�MBU,Taxi,BROOKLYN,11201,40.69754,-73.98312,"{'latitude': '40.69754', 'longitude': '-73.98312', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2020-01-21T00:00:00.000,15:49,BRUCKNER BLVD,�ST 138 STREET,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4277087,Sedan,Station Wagon/Sport Utility Vehicle,,,,,,,,,,,,
2021-02-26T00:00:00.000,14:50,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4395664,Station Wagon/Sport Utility Vehicle,,BRONX,10461,40.843464,-73.836,"{'latitude': '40.843464', 'longitude': '-73.836', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",2819      MIDDLETOWN ROAD,,,,,,
2021-03-09T00:00:00.000,11:00,COURT STREET,JORALEMON STREET,1,0,0,0,0,0,1,0,Following Too Closely,Unspecified,4397513,Pick-up Truck,Sedan,,,40.692547,-73.990974,"{'latitude': '40.692547', 'longitude': '-73.990974', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-03-31T00:00:00.000,22:20,RALPH AVENUE,AVENUE K,1,0,0,0,0,0,1,0,Driver Inexperience,Unspecified,4403773,Sedan,Sedan,BROOKLYN,11234,40.626457,-73.918,"{'latitude': '40.626457', 'longitude': '-73.918', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-06T00:00:00.000,22:58,BARCLAY AVENUE,HYLAN BOULEVARD,7,0,0,0,0,0,7,0,Failure to Yield Right-of-Way,Unsafe Speed,4405244,Station Wagon/Sport Utility Vehicle,Station Wagon/Sport Utility Vehicle,STATEN ISLAND,10312,40.526894,-74.16728,"{'latitude': '40.526894', 'longitude': '-74.16728', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-09T00:00:00.000,14:45,BRONX RIVER PARKWAY,,1,0,0,0,0,0,1,0,Driver Inattention/Distraction,Unspecified,4405914,Sedan,Station Wagon/Sport Utility Vehicle,,,40.840775,-73.87246,"{'latitude': '40.840775', 'longitude': '-73.87246', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Station Wagon/Sport Utility Vehicle,Unspecified,,,
2021-04-14T00:00:00.000,13:00,MAJOR DEEGAN EXPRESSWAY RAMP,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4408191,Station Wagon/Sport Utility Vehicle,Box Truck,,,,,,,,,,,,
2021-04-14T00:00:00.000,11:00,CROSS ISLAND PARKWAY,,1,0,0,0,0,0,1,0,Brakes Defective,Unspecified,4407366,Station Wagon/Sport Utility Vehicle,Sedan,,,40.694035,-73.72679,"{'latitude': '40.694035', 'longitude': '-73.72679', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,21:15,BRONX RIVER PARKWAY RAMP,,0,0,0,0,0,0,0,0,Driver Inattention/Distraction,Unspecified,4408149,Station Wagon/Sport Utility Vehicle,Sedan,,,,,,,,,,,,
2021-04-15T00:00:00.000,13:30,,,0,0,0,0,0,0,0,0,Following Too Closely,Unspecified,4407778,Sedan,Ambulance,BRONX,10461,40.857365,-73.84657,"{'latitude': '40.857365', 'longitude': '-73.84657', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",1400      PELHAM PARKWAY SOUTH,,,,,,
2021-04-14T00:00:00.000,14:40,MYRTLE AVENUE,,0,0,0,0,0,0,0,0,Passing Too Closely,Unspecified,4407461,Box Truck,Sedan,,,40.698807,-73.91837,"{'latitude': '40.698807', 'longitude': '-73.91837', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-14T00:00:00.000,21:43,,,0,0,0,0,0,0,0,0,Turning Improperly,Unspecified,4407407,Station Wagon/Sport Utility Vehicle,,QUEENS,11429,40.71402,-73.74827,"{'latitude': '40.71402', 'longitude': '-73.74827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",211-20    99 AVENUE,,,,,,
2021-04-16T00:00:00.000,17:40,GARRISON AVENUE,LONGWOOD AVENUE,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407900,Sedan,Sedan,BRONX,10474,40.815,-73.89402,"{'latitude': '40.815', 'longitude': '-73.89402', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,,,,,,
2021-04-16T00:00:00.000,0:50,HUGUENOT AVENUE,,0,0,0,0,0,0,0,0,Driver Inexperience,Unspecified,4407760,Sedan,Station Wagon/Sport Utility Vehicle,,,40.55079,-74.20098,"{'latitude': '40.55079', 'longitude': '-74.20098', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",,Unspecified,Sedan,,,,
2021-04-15T00:00:00.000,10:30,,,0,0,0,0,0,0,0,0,Unspecified,Unspecified,4407746,Sedan,Station Wagon/Sport Utility Vehicle,BROOKLYN,11207,40.655903,-73.89817,"{'latitude': '40.655903', 'longitude': '-73.89817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}",319       DE WITT AVENUE,,,,,,
